ID,VL_FATU,VL_SLDO,DT_ABRT,DS_CNAE,DT_REFE,VL_SAIDA_TOTAL,QTD_TRANS_SAIDA,VL_SAIDA_MEDIO,TIPO_TRANS_PREF,VL_ENTRADA_TOTAL,QTD_TRANS_ENTRADA,VL_LIQUIDO_TRANS,QTD_TRANS_TOTAL,FATU_SALDO_RATIO,CLUSTER
CNPJ_05243,864961,-52130,2016-11-28,Extração de petróleo e gás natural,2025-02-28,0.0,0.0,0.0,0,41.0,1.0,41.0,1.0,16.592384423556492,0
CNPJ_05308,101513,468,2022-02-12,Padaria e confeitaria,2025-05-31,0.0,0.0,0.0,0,3609.0,3.0,3609.0,3.0,216.9081196581197,0
CNPJ_06551,174996,-7316,2023-08-01,Educação superior,2025-03-31,0.0,0.0,0.0,0,32.0,1.0,32.0,1.0,23.91962821213778,0
CNPJ_06035,91804,7271,2022-07-22,Administração pública,2025-01-31,776859.0,16.0,48553.69,PIX,96710.0,3.0,-680149.0,19.0,12.626048686563058,0
CNPJ_07906,2067579,-211047,2020-08-20,Montagem industrial,2025-01-31,0.0,0.0,0.0,0,306.0,1.0,306.0,1.0,9.796770387638771,0
CNPJ_02226,14237722,-1220276,2010-11-15,Hotéis e pousadas,2025-04-30,477.0,3.0,159.0,PIX,0.0,0.0,-477.0,3.0,11.667624373502388,0
CNPJ_06018,2018387,150932,2014-08-04,Produção de ferro-gusa,2025-01-31,603.0,1.0,603.0,PIX,8009.0,6.0,7406.0,7.0,13.372823523176,0
CNPJ_01880,1258181,-63756,2018-04-16,Construção de rodovias,2025-03-31,24601.0,12.0,2050.08,PIX,11106.0,6.0,-13495.0,18.0,19.734315201706504,0
CNPJ_02792,168053,9672,2019-06-07,Comércio atacadista de calçados,2025-01-31,3442.0,3.0,1147.33,PIX,5190.0,6.0,1748.0,9.0,17.375206782464847,0
CNPJ_02606,2720742,139633,2019-03-02,Comércio atacadista de medicamentos,2025-05-31,7055.0,6.0,1175.83,PIX,0.0,0.0,-7055.0,6.0,19.48494983277592,0
CNPJ_05824,2239983,103842,2021-06-03,Televisão aberta,2025-01-31,456.0,1.0,456.0,PIX,0.0,0.0,-456.0,1.0,21.57106950944705,0
CNPJ_05388,61145674,5989699,2002-02-25,Construção de barragens,2025-02-28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.208471911526772,0
CNPJ_09562,542043,19882,2018-05-02,Comércio atacadista de calçados,2025-03-31,922645.0,18.0,51258.06,PIX,2622709.0,55.0,1700064.0,73.0,27.26300171008953,0
CNPJ_09476,184776,1585,2023-11-14,Comércio atacadista de calçados,2025-04-30,44.0,1.0,44.0,PIX,0.0,0.0,-44.0,1.0,116.57791798107256,0
CNPJ_00293,6891086,-316727,2018-05-06,Extração de minério de ferro,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.757178895389405,0
CNPJ_06958,12444964,-1587725,2002-04-27,Cultivo de arroz,2025-02-28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.838236470421515,0
CNPJ_00861,1383571,119371,2016-03-29,Hotéis e pousadas,2025-04-30,575826.0,49.0,11751.55,PIX,13836.0,5.0,-561990.0,54.0,11.590511933384157,0
CNPJ_04074,1277882,-258,2019-12-18,Seguros de vida,2025-02-28,19.0,1.0,19.0,TED,0.0,0.0,-19.0,1.0,4953.031007751938,0
CNPJ_01857,151366,-1181,2019-12-31,Administração pública,2025-03-31,11.0,1.0,11.0,PIX,0.0,0.0,-11.0,1.0,128.16765453005928,0
CNPJ_02080,86015,-2537,2023-01-10,Correios e entregas expressas,2025-03-31,1495075.0,89.0,16798.6,PIX,347787.0,18.0,-1147288.0,107.0,33.904217579818685,0
CNPJ_07024,2102384,-131461,2017-03-06,Seguros de vida,2025-02-28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.992454035797689,0
CNPJ_08740,107785,-10543,2019-09-15,Construção de barragens,2025-01-31,0.0,0.0,0.0,0,5996.0,4.0,5996.0,4.0,10.223370957033104,0
CNPJ_05826,1820286,-94349,2021-08-08,Fabricação de móveis,2025-02-28,0.0,0.0,0.0,0,10824.0,6.0,10824.0,6.0,19.29311386448187,0
CNPJ_02742,450870,-63383,2015-12-31,Cultivo de milho,2025-01-31,473.0,6.0,78.83,PIX,311.0,3.0,-162.0,9.0,7.113421579918906,0
CNPJ_08049,1711945,-84078,2017-03-16,Defesa nacional,2025-02-28,0.0,0.0,0.0,0,584.0,7.0,584.0,7.0,20.36139061347796,0
CNPJ_09937,145057,-12067,2021-12-19,Comércio varejista de alimentos,2025-05-31,1678.0,2.0,839.0,PIX,457.0,1.0,-1221.0,3.0,12.020966271649954,0
CNPJ_07373,391591,-55538,2016-04-11,Fabricação de móveis,2025-02-28,51287.0,2.0,25643.5,BOLETO,83896.0,2.0,32609.0,4.0,7.050866073679282,0
CNPJ_02022,256755,-5963,2020-03-01,Consultoria empresarial,2025-03-31,0.0,0.0,0.0,0,93.0,1.0,93.0,1.0,43.05802448431997,0
CNPJ_06365,242149,15903,2022-03-29,Televisão por assinatura,2025-05-31,9308474.0,68.0,136889.32,PIX,8637981.0,82.0,-670493.0,150.0,15.226623907438848,1
CNPJ_03538,80154413,-2741997,2010-02-06,Fabricação de caminhões e ônibus,2025-03-31,0.0,0.0,0.0,0,35.0,1.0,35.0,1.0,29.23213008621089,3
CNPJ_05500,2145467,99769,2021-03-26,Defesa nacional,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.504345037035552,0
CNPJ_00186,637476,16596,2020-06-14,Fabricação de automóveis,2025-05-31,7483.0,3.0,2494.33,PIX,0.0,0.0,-7483.0,3.0,38.41142443962401,0
CNPJ_09614,1852140,-76890,2022-08-30,Cultivo de trigo,2025-01-31,0.0,0.0,0.0,0,4028.0,1.0,4028.0,1.0,24.088177916504097,0
CNPJ_03282,21963108,-2126634,2005-10-09,Cultivo de trigo,2025-05-31,250.0,1.0,250.0,PIX,0.0,0.0,-250.0,1.0,10.327638888497033,0
CNPJ_07892,1640143,-157929,2021-02-20,Hotéis e pousadas,2025-04-30,147.0,1.0,147.0,BOLETO,32.0,1.0,-115.0,2.0,10.385318719171272,0
CNPJ_06179,1277559,-7573,2016-03-18,Fabricação de papel,2025-03-31,2136839.0,23.0,92906.04,PIX,10143503.0,139.0,8006664.0,162.0,168.69919450680047,1
CNPJ_05893,1706514,71539,2022-05-08,Extração de minério de ferro,2025-05-31,143.0,1.0,143.0,SISTEMICO,141.0,1.0,-2.0,2.0,23.854317225569268,0
CNPJ_00934,15030841,1403702,2005-11-03,Produção cinematográfica,2025-03-31,0.0,0.0,0.0,0,64.0,1.0,64.0,1.0,10.70799998860157,0
CNPJ_00972,1077035,-22812,2022-01-04,Produção de ferro-gusa,2025-05-31,6006.0,6.0,1001.0,PIX,9471.0,7.0,3465.0,13.0,47.21352796773628,0
CNPJ_02225,77419,-3121,2021-03-03,Produção cinematográfica,2025-03-31,9.0,1.0,9.0,PIX,0.0,0.0,-9.0,1.0,24.80583146427427,0
CNPJ_04382,1983145,136459,2022-01-25,Hotéis e pousadas,2025-03-31,0.0,0.0,0.0,0,177.0,1.0,177.0,1.0,14.53289999193897,0
CNPJ_04856,976786,-112824,2020-08-07,Engenharia civil,2025-04-30,64.0,1.0,64.0,TED,0.0,0.0,-64.0,1.0,8.657608310288591,0
CNPJ_08578,53332007,-3302993,2012-04-04,Administração pública,2025-05-31,0.0,0.0,0.0,0,4966.0,6.0,4966.0,6.0,16.146569792912064,0
CNPJ_08537,27369716,448640,2003-02-12,Fabricação de caminhões e ônibus,2025-04-30,184182.0,5.0,36836.4,PIX,240849.0,20.0,56667.0,25.0,61.00596469329529,0
CNPJ_01756,293236,-10280,2021-10-20,Fabricação de automóveis,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.52490272373541,0
CNPJ_07754,130553986,-5029088,1994-09-11,Obras de infraestrutura elétrica,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.95977362098257,3
CNPJ_06639,17980149,754597,2016-09-16,Extração de petróleo e gás natural,2025-05-31,23.0,1.0,23.0,PIX,0.0,0.0,-23.0,1.0,23.827485399491383,0
CNPJ_03835,170050,-616,2022-05-25,Hotéis e pousadas,2025-05-31,72.0,1.0,72.0,PIX,0.0,0.0,-72.0,1.0,276.0551948051948,0
CNPJ_06236,2212410,-119062,2016-01-13,Armazenamento geral,2025-03-31,0.0,0.0,0.0,0,26.0,1.0,26.0,1.0,18.581999294485225,0
CNPJ_04230,12915295,-450488,2018-09-11,Comércio atacadista de medicamentos,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.669565005061177,0
CNPJ_09597,29669507,-1354064,2000-05-04,Fabricação de produtos químicos,2025-05-31,623.0,1.0,623.0,BOLETO,0.0,0.0,-623.0,1.0,21.911451009701167,0
CNPJ_08553,177597210,5072464,1996-05-23,Produção de alumínio,2025-02-28,4384.0,4.0,1096.0,BOLETO,0.0,0.0,-4384.0,4.0,35.01201979945052,3
CNPJ_03137,198950,18763,2023-09-14,Construção de barragens,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.60331503490913,0
CNPJ_06673,2422729,228460,2022-07-22,Administração pública,2025-04-30,148.0,2.0,74.0,BOLETO,316.0,4.0,168.0,6.0,10.604609121946948,0
CNPJ_03650,180394,-1741,2022-11-17,Construção de rodovias,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,103.61516369902355,0
CNPJ_03941,180440,1685,2022-09-04,Construção de edifícios,2025-01-31,35.0,1.0,35.0,TED,0.0,0.0,-35.0,1.0,107.0860534124629,0
CNPJ_01497,2120437,-115935,2018-01-28,Extração de petróleo e gás natural,2025-04-30,1232.0,6.0,205.33,PIX,74.0,1.0,-1158.0,7.0,18.28987794885065,0
CNPJ_06594,1175639,76222,2014-12-25,Comércio varejista de alimentos,2025-03-31,1577873.0,23.0,68603.17,PIX,2134099.0,39.0,556226.0,62.0,15.423880244548815,0
CNPJ_03922,254895,-7359,2020-12-15,Comércio atacadista de medicamentos,2025-03-31,581223.0,12.0,48435.25,PIX,2343029.0,45.0,1761806.0,57.0,34.63717896453323,0
CNPJ_06403,2903998,-361181,2019-10-11,Fabricação de móveis,2025-03-31,37.0,1.0,37.0,PIX,74.0,1.0,37.0,2.0,8.040284511090007,0
CNPJ_05943,1268471,-77683,2019-12-22,Correios e entregas expressas,2025-05-31,56059.0,3.0,18686.33,PIX,30233.0,3.0,-25826.0,6.0,16.328810679299202,0
CNPJ_08526,313191,29013,2014-01-09,Telecomunicações sem fio,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.794850584220866,0
CNPJ_08316,13685677,-332846,2019-04-27,Telecomunicações sem fio,2025-02-28,139.0,1.0,139.0,PIX,0.0,0.0,-139.0,1.0,41.1171442649153,0
CNPJ_06894,179547,-26184,2021-10-08,Televisão aberta,2025-04-30,931692.0,17.0,54805.41,PIX,3608087.0,73.0,2676395.0,90.0,6.857126489459212,0
CNPJ_06696,1182226,-36918,2022-01-20,Comércio atacadista de alimentos,2025-03-31,2264.0,1.0,2264.0,PIX,2883.0,3.0,619.0,4.0,32.023023999133216,0
CNPJ_02128,2194965,6390,2018-05-31,Comércio atacadista de bebidas,2025-05-31,17126.0,12.0,1427.17,PIX,0.0,0.0,-17126.0,12.0,343.5,0
CNPJ_04171,71022,-3906,2022-09-30,Transporte ferroviário de carga,2025-02-28,2283.0,1.0,2283.0,TED,4750.0,4.0,2467.0,5.0,18.18279569892473,0
CNPJ_03733,22109889,2561218,2018-10-03,Educação superior,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.632568176547252,0
CNPJ_07882,291178,-29881,2023-06-12,Atividades hospitalares,2025-01-31,3497415.0,26.0,134515.96,PIX,33631.0,3.0,-3463784.0,29.0,9.744586861216158,0
CNPJ_06017,118645228,-9756163,2012-07-13,Correios e entregas expressas,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.161054299728283,3
CNPJ_03030,15359504,50210,2015-03-24,Restaurantes e similares,2025-03-31,0.0,0.0,0.0,0,66.0,1.0,66.0,1.0,305.90527783310097,0
CNPJ_05474,108421,-1391,2021-03-08,Comércio atacadista de medicamentos,2025-04-30,238140.0,6.0,39690.0,BOLETO,9375.0,1.0,-228765.0,7.0,77.94464414090582,0
CNPJ_09686,1844503,-109036,2021-07-28,Produção de alumínio,2025-05-31,0.0,0.0,0.0,0,84.0,1.0,84.0,1.0,16.91645878425474,0
CNPJ_04818,253522,-7611,2019-05-23,Televisão por assinatura,2025-01-31,40.0,1.0,40.0,PIX,0.0,0.0,-40.0,1.0,33.309946130600444,0
CNPJ_01694,78644,-3009,2020-11-20,Cultivo de soja,2025-05-31,1375.0,3.0,458.33,PIX,3042.0,4.0,1667.0,7.0,26.136257892987704,0
CNPJ_02008,137963337,11211885,2010-01-02,Distribuição de energia elétrica,2025-02-28,4391.0,6.0,731.83,PIX,1981.0,3.0,-2410.0,9.0,12.305097403335836,3
CNPJ_01328,1246295,-6300,2017-08-27,Televisão por assinatura,2025-05-31,158974.0,24.0,6623.92,PIX,1066.0,1.0,-157908.0,25.0,197.8246031746032,0
CNPJ_09507,79565444,692209,1997-07-02,Televisão aberta,2025-01-31,46.0,1.0,46.0,PIX,0.0,0.0,-46.0,1.0,114.9442494969005,3
CNPJ_04799,103962,748,2023-12-11,Fabricação de caminhões e ônibus,2025-05-31,266304.0,9.0,29589.33,PIX,69183.0,3.0,-197121.0,12.0,138.9866310160428,0
CNPJ_04063,10232750,444688,2013-03-20,Televisão por assinatura,2025-04-30,0.0,0.0,0.0,0,91.0,1.0,91.0,1.0,23.0110774295686,0
CNPJ_07475,123865176,-10128786,2008-03-20,Educação superior,2025-03-31,133.0,1.0,133.0,PIX,0.0,0.0,-133.0,1.0,12.229024880178136,3
CNPJ_01144,157852595,-11429743,2003-09-11,Extração de minério de ferro,2025-04-30,28051886.0,401.0,69954.83,PIX,14783172.0,174.0,-13268714.0,575.0,13.810686294521233,2
CNPJ_01236,2421063,-123884,2015-06-06,Consultoria empresarial,2025-03-31,6223.0,3.0,2074.33,PIX,0.0,0.0,-6223.0,3.0,19.542983759000357,0
CNPJ_01391,413720,-11903,2021-11-04,Transporte rodoviário de carga,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.757624128371,0
CNPJ_08250,15358632,-226229,1999-03-08,Fabricação de caminhões e ônibus,2025-04-30,25.0,1.0,25.0,PIX,107.0,2.0,82.0,3.0,67.8897577233688,0
CNPJ_07625,1949525,-145436,2019-07-05,Serviços de tecnologia da informação,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.40469347341786,0
CNPJ_02029,97962,-4324,2021-04-12,Educação superior,2025-05-31,518.0,1.0,518.0,PIX,0.0,0.0,-518.0,1.0,22.65541165587419,0
CNPJ_00835,2611654,-7900,2015-03-08,Padaria e confeitaria,2025-03-31,115529.0,18.0,6418.28,PIX,123535.0,12.0,8006.0,30.0,330.58911392405065,0
CNPJ_04758,2898226,81227,2017-11-25,Construção de edifícios,2025-02-28,116.0,1.0,116.0,TED,0.0,0.0,-116.0,1.0,35.68057419331011,0
CNPJ_06397,10053373,-854458,2010-10-17,Consultoria empresarial,2025-03-31,39.0,1.0,39.0,PIX,0.0,0.0,-39.0,1.0,11.765789541440304,0
CNPJ_06809,1275759,-72779,2022-06-23,Restaurantes e similares,2025-01-31,63211.0,2.0,31605.5,BOLETO,0.0,0.0,-63211.0,2.0,17.529218593275534,0
CNPJ_09226,3548572,321240,2011-04-16,Cultivo de arroz,2025-01-31,52.0,1.0,52.0,PIX,38.0,1.0,-14.0,2.0,11.0464823807745,0
CNPJ_08395,1691501,-80909,2015-06-17,Restaurantes e similares,2025-05-31,12.0,1.0,12.0,PIX,0.0,0.0,-12.0,1.0,20.906215624961376,0
CNPJ_05396,1508930,48762,2021-03-10,Comércio atacadista de alimentos,2025-01-31,0.0,0.0,0.0,0,3388.0,4.0,3388.0,4.0,30.944793076576023,0
CNPJ_06944,90886745,-8743076,1994-09-06,Geração de energia elétrica,2025-01-31,0.0,0.0,0.0,0,60.0,1.0,60.0,1.0,10.39528250698038,3
CNPJ_03871,2176924,-200205,2019-12-27,Comércio varejista de alimentos,2025-03-31,901.0,1.0,901.0,PIX,4875.0,6.0,3974.0,7.0,10.873474688444343,0
CNPJ_02493,186072,-4226,2021-11-18,Planos de saúde,2025-04-30,169.0,4.0,42.25,PIX,106.0,2.0,-63.0,6.0,44.03028868906768,0
CNPJ_06346,2047098,162411,2017-08-06,Administração pública,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.604429502927758,0
CNPJ_00756,90475,2931,2023-11-02,Fabricação de produtos químicos,2025-02-28,5082.0,3.0,1694.0,PIX,0.0,0.0,-5082.0,3.0,30.868304332992157,0
CNPJ_02302,202007,-18426,2019-01-27,Comércio atacadista de medicamentos,2025-02-28,16.0,1.0,16.0,BOLETO,0.0,0.0,-16.0,1.0,10.963149896884836,0
CNPJ_08387,2009685,-16421,2020-08-12,Comércio atacadista de calçados,2025-05-31,746.0,3.0,248.67,PIX,2549.0,6.0,1803.0,9.0,122.38505572133244,0
CNPJ_02746,2933801,-113169,2020-12-17,Geração de energia elétrica,2025-05-31,10759.0,9.0,1195.44,PIX,5232.0,6.0,-5527.0,15.0,25.92406931226749,0
CNPJ_09090,73813,416,2022-01-19,Produção cinematográfica,2025-03-31,1287.0,1.0,1287.0,BOLETO,0.0,0.0,-1287.0,1.0,177.43509615384616,0
CNPJ_04713,260607,-13181,2021-01-01,Administração pública,2025-05-31,56071.0,3.0,18690.33,PIX,37401.0,4.0,-18670.0,7.0,19.771413398072983,0
CNPJ_04344,199191151,19286829,2001-01-20,Administração pública,2025-02-28,0.0,0.0,0.0,0,947.0,2.0,947.0,2.0,10.327833103098492,3
CNPJ_08173,129482,-3344,2021-07-22,Fabricação de caminhões e ônibus,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38.72069377990431,0
CNPJ_05072,173117,-4969,2019-09-24,Produção de ferro-gusa,2025-01-31,814.0,1.0,814.0,PIX,1921.0,3.0,1107.0,4.0,34.83940430670155,0
CNPJ_04122,298121,6659,2021-12-28,Comércio atacadista de calçados,2025-03-31,44007.0,2.0,22003.5,PIX,440267.0,30.0,396260.0,32.0,44.7696350803424,0
CNPJ_08810,2330611,-263207,2022-11-06,Extração de minério de ferro,2025-05-31,3742.0,1.0,3742.0,SISTEMICO,0.0,0.0,-3742.0,1.0,8.854669518667816,0
CNPJ_07821,200932,-16716,2021-06-14,Restaurantes e similares,2025-02-28,190495.0,8.0,23811.88,PIX,807990.0,34.0,617495.0,42.0,12.02033979420914,0
CNPJ_01123,2415607,-151287,2021-01-10,Cultivo de arroz,2025-01-31,3201.0,6.0,533.5,PIX,0.0,0.0,-3201.0,6.0,15.967049382960862,0
CNPJ_01265,255806,8043,2020-02-17,Comércio varejista de alimentos,2025-02-28,508.0,1.0,508.0,BOLETO,0.0,0.0,-508.0,1.0,31.80479920427701,0
CNPJ_00580,2133562,-76680,2016-10-13,Seguros de vida,2025-04-30,20516.0,6.0,3419.33,PIX,5358.0,3.0,-15158.0,9.0,27.824230568596764,0
CNPJ_05465,103171,1922,2019-09-23,Produção de ferro-gusa,2025-05-31,182.0,1.0,182.0,PIX,1942.0,4.0,1760.0,5.0,53.6789802289282,0
CNPJ_08217,2467272,216059,2014-03-30,Administração pública,2025-05-31,0.0,0.0,0.0,0,5667.0,3.0,5667.0,3.0,11.419436357661564,0
CNPJ_03045,167386902,-7701449,2015-05-21,Produção de alumínio,2025-05-31,2771179.0,21.0,131960.9,PIX,298297.0,7.0,-2472882.0,28.0,21.734468669467265,3
CNPJ_05657,286712,1443,2021-03-08,Produção de alumínio,2025-02-28,127.0,1.0,127.0,PIX,0.0,0.0,-127.0,1.0,198.6916146916147,0
CNPJ_01901,2124958,70563,2019-12-07,Comércio atacadista de bebidas,2025-01-31,56.0,1.0,56.0,PIX,0.0,0.0,-56.0,1.0,30.114337542338053,0
CNPJ_00148,833962,117025,2021-04-30,Comércio atacadista de alimentos,2025-01-31,3481.0,7.0,497.29,PIX,493.0,3.0,-2988.0,10.0,7.126357615894039,0
CNPJ_09643,837957,-50350,2015-06-16,Planos de saúde,2025-03-31,8872.0,3.0,2957.33,PIX,0.0,0.0,-8872.0,3.0,16.64264150943396,0
CNPJ_03212,1259378,-87534,2014-07-18,Produção de alumínio,2025-01-31,99.0,1.0,99.0,TED,0.0,0.0,-99.0,1.0,14.387300934494023,0
CNPJ_03851,184149659,-14339116,1998-09-10,Comércio varejista de combustíveis,2025-05-31,1396.0,1.0,1396.0,PIX,3433.0,4.0,2037.0,5.0,12.842469438143883,3
CNPJ_02355,1764784,-128981,2016-11-09,Produção de ferro-gusa,2025-01-31,10467.0,16.0,654.19,PIX,2908.0,3.0,-7559.0,19.0,13.682511377644769,0
CNPJ_01521,349657,24896,2017-05-31,Televisão por assinatura,2025-04-30,0.0,0.0,0.0,0,38.0,1.0,38.0,1.0,14.044705976863751,0
CNPJ_02584,896709,-75912,2016-10-21,Restaurantes e similares,2025-05-31,53.0,1.0,53.0,PIX,0.0,0.0,-53.0,1.0,11.812480240278218,0
CNPJ_03338,30435654,-3106511,2003-05-25,Engenharia civil,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.797375254747209,0
CNPJ_05285,15098959,-347378,2020-10-28,Comércio atacadista de tecidos,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43.465501557381295,0
CNPJ_06957,235725,10550,2021-06-09,Comércio varejista de alimentos,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.3436018957346,0
CNPJ_08791,81959198,-3837879,2005-06-29,Construção de rodovias,2025-05-31,0.0,0.0,0.0,0,969.0,3.0,969.0,3.0,21.35533663255147,3
CNPJ_06586,2093630,-125090,2018-01-31,Transporte rodoviário de carga,2025-04-30,3147.0,2.0,1573.5,PIX,2194.0,1.0,-953.0,3.0,16.736989367655287,0
CNPJ_00466,129764,5756,2023-05-24,Obras de infraestrutura elétrica,2025-02-28,169.0,1.0,169.0,BOLETO,0.0,0.0,-169.0,1.0,22.54412786657401,0
CNPJ_07822,1028490,22235,2015-08-09,Distribuição de energia elétrica,2025-01-31,110.0,1.0,110.0,PIX,0.0,0.0,-110.0,1.0,46.25545311445919,0
CNPJ_07206,2637998,-93953,2017-05-11,Extração de minério de ferro,2025-01-31,1064379.0,10.0,106437.9,PIX,41405.0,3.0,-1022974.0,13.0,28.07784743435548,0
CNPJ_06414,2061831,-268857,2021-08-29,Produção de ferro-gusa,2025-01-31,0.0,0.0,0.0,0,3184.0,3.0,3184.0,3.0,7.66887601959406,0
CNPJ_04047,178469,23339,2020-12-28,Produção cinematográfica,2025-04-30,2767618.0,27.0,102504.37,PIX,431031.0,8.0,-2336587.0,35.0,7.646814345087622,0
CNPJ_02729,252930,15374,2021-02-14,Extração de minério de ferro,2025-02-28,3524.0,3.0,1174.67,PIX,1605.0,1.0,-1919.0,4.0,16.45180174320281,0
CNPJ_06926,1796919,-69437,2018-01-31,Padaria e confeitaria,2025-01-31,254.0,1.0,254.0,PIX,9050.0,4.0,8796.0,5.0,25.87840776531244,0
CNPJ_07996,1388900,-81018,2021-11-18,Extração de petróleo e gás natural,2025-03-31,1922.0,2.0,961.0,BOLETO,87.0,1.0,-1835.0,3.0,17.143104001579896,0
CNPJ_07613,262313,-3791,2022-07-04,Televisão aberta,2025-04-30,32.0,1.0,32.0,PIX,0.0,0.0,-32.0,1.0,69.19361646003694,0
CNPJ_09484,205751,-2756,2019-06-04,Fabricação de papel,2025-04-30,1042.0,1.0,1042.0,PIX,3840.0,4.0,2798.0,5.0,74.65566037735849,0
CNPJ_03017,487562,44035,2022-05-04,Consultoria empresarial,2025-01-31,1791909.0,23.0,77909.09,PIX,17128514.0,207.0,15336605.0,230.0,11.072147155671624,1
CNPJ_01641,221794,-31152,2019-08-16,Fabricação de papel,2025-01-31,654.0,3.0,218.0,PIX,0.0,0.0,-654.0,3.0,7.119735490498202,0
CNPJ_08884,588234,10022,2016-01-27,Fabricação de caminhões e ônibus,2025-01-31,3950.0,1.0,3950.0,PIX,2713.0,3.0,-1237.0,4.0,58.69427260027938,0
CNPJ_07602,660918,-7411,2017-01-11,Construção de edifícios,2025-04-30,0.0,0.0,0.0,0,93.0,1.0,93.0,1.0,89.18067737147483,0
CNPJ_02970,1818361,47225,2017-09-16,Produção de alumínio,2025-02-28,0.0,0.0,0.0,0,501.0,1.0,501.0,1.0,38.50420328215987,0
CNPJ_03464,251249,-6142,2022-02-03,Televisão aberta,2025-03-31,0.0,0.0,0.0,0,48.0,1.0,48.0,1.0,40.90670791273201,0
CNPJ_05758,268950,22516,2020-05-04,Armazenamento geral,2025-02-28,122.0,2.0,61.0,PIX,0.0,0.0,-122.0,2.0,11.944839225439686,0
CNPJ_04077,181521,-2165,2023-04-13,Planos de saúde,2025-05-31,40657.0,4.0,10164.25,PIX,40723.0,7.0,66.0,11.0,83.84341801385682,0
CNPJ_04087,210438,-6542,2022-02-23,Comércio varejista de combustíveis,2025-01-31,4054.0,1.0,4054.0,PIX,2201.0,3.0,-1853.0,4.0,32.167227147661265,0
CNPJ_00509,2644903,-157927,2020-06-10,Produção de alumínio,2025-01-31,684.0,2.0,342.0,BOLETO,21.0,1.0,-663.0,3.0,16.74763023422214,0
CNPJ_06355,157889,4998,2023-11-13,Serviços de tecnologia da informação,2025-01-31,0.0,0.0,0.0,0,253.0,1.0,253.0,1.0,31.590436174469787,0
CNPJ_09645,184257,-3288,2019-09-06,Educação superior,2025-03-31,3825.0,2.0,1912.5,BOLETO,418.0,2.0,-3407.0,4.0,56.03923357664234,0
CNPJ_00816,2000562,-4659,2014-12-15,Fabricação de produtos químicos,2025-03-31,29246.0,15.0,1949.73,PIX,1562.0,1.0,-27684.0,16.0,429.3972955569865,0
CNPJ_06235,2283989,171117,2015-07-17,Produção de ferro-gusa,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.347528299350737,0
CNPJ_01990,2515507,79525,2018-10-16,Extração de minério de ferro,2025-04-30,414.0,6.0,69.0,BOLETO,403.0,4.0,-11.0,10.0,31.631650424394845,0
CNPJ_02996,4329150,-280345,2019-05-29,Correios e entregas expressas,2025-02-28,42734.0,4.0,10683.5,PIX,3467.0,1.0,-39267.0,5.0,15.442222975262624,0
CNPJ_02502,176967,-8021,2019-08-22,Comércio atacadista de tecidos,2025-05-31,2328.0,3.0,776.0,PIX,1423.0,5.0,-905.0,8.0,22.062959730706893,0
CNPJ_08921,210326,1140,2020-11-23,Construção de rodovias,2025-04-30,14.0,1.0,14.0,PIX,0.0,0.0,-14.0,1.0,184.49649122807017,0
CNPJ_00263,1276873,-14072,2015-02-11,Comércio varejista de alimentos,2025-01-31,82.0,2.0,41.0,PIX,0.0,0.0,-82.0,2.0,90.73855884025014,0
CNPJ_07892,1640143,-99737,2021-02-20,Hotéis e pousadas,2025-01-31,147.0,1.0,147.0,BOLETO,32.0,1.0,-115.0,2.0,16.444679507103682,0
CNPJ_00528,128464,-2469,2021-02-13,Comércio atacadista de bebidas,2025-02-28,2499219.0,81.0,30854.56,PIX,0.0,0.0,-2499219.0,81.0,52.03078169299312,0
CNPJ_08601,81264,-4887,2021-01-29,Montagem industrial,2025-02-28,11447.0,1.0,11447.0,SISTEMICO,448687.0,43.0,437240.0,44.0,16.628606507059544,0
